model,layer,dataset,subject,roi,pearson_r,pearson_r_nc,explained_variance,ev_nc,enc_rsa,enc_cka,rsa,cka
MODEL_B,visual-blocks-10,EEG2,sub-06,central,,,,,,,0.0023235196819731,0.0168549994127157
MODEL_B,visual-blocks-10,EEG2,sub-07,central,,,,,,,0.0559021817316746,0.0075548410642578
MODEL_B,visual-blocks-10,EEG2,sub-08,central,,,,,,,0.0693710395872805,0.0115338248019627
MODEL_B,visual-blocks-10,EEG2,sub-09,central,,,,,,,0.0300011978862296,-0.00425539838472
MODEL_B,visual-blocks-10,EEG2,sub-10,central,,,,,,,0.0138016672639545,0.0072681926818322
MODEL_B,visual-blocks-10,EEG2,sub-01,occipital_parietal,,,,,,,0.0142159958900203,0.000630274341379
MODEL_B,visual-blocks-10,EEG2,sub-02,occipital_parietal,,,,,,,-0.0271542453770797,0.0070471498058289
MODEL_B,visual-blocks-10,EEG2,sub-03,occipital_parietal,,,,,,,0.023657021359769,0.017241230210728
MODEL_B,visual-blocks-10,EEG2,sub-04,occipital_parietal,,,,,,,0.0674509447759331,0.0013744200773689
MODEL_B,visual-blocks-10,EEG2,sub-05,occipital_parietal,,,,,,,0.0306411601176203,0.0240785539610837
MODEL_B,visual-blocks-10,EEG2,sub-06,occipital_parietal,,,,,,,0.0188347660271524,0.034005381331827
MODEL_B,visual-blocks-10,EEG2,sub-07,occipital_parietal,,,,,,,0.0624413309702197,0.0194650622884727
MODEL_B,visual-blocks-10,EEG2,sub-08,occipital_parietal,,,,,,,0.0357313296584502,0.0161308950776209
MODEL_B,visual-blocks-10,EEG2,sub-09,occipital_parietal,,,,,,,0.0811105990367103,0.0123877599471905
MODEL_B,visual-blocks-10,EEG2,sub-10,occipital_parietal,,,,,,,0.0251394630022762,0.0276437708801196
MODEL_B,visual-blocks-10,EEG2,sub-01,whole_brain,,,,,,,0.0378040459473068,0.0019137738632802
MODEL_B,visual-blocks-10,EEG2,sub-02,whole_brain,,,,,,,-0.0380111359291878,0.0024035454219501
MODEL_B,visual-blocks-10,EEG2,sub-03,whole_brain,,,,,,,0.0110426466383771,0.0176564806958362
MODEL_B,visual-blocks-10,EEG2,sub-04,whole_brain,,,,,,,0.0444471463497252,0.0014888467420705
MODEL_B,visual-blocks-10,EEG2,sub-05,whole_brain,,,,,,,0.0572222854768683,0.0278947778257921
MODEL_B,visual-blocks-10,EEG2,sub-06,whole_brain,,,,,,,0.0344685849842029,0.029719745727179
MODEL_B,visual-blocks-10,EEG2,sub-07,whole_brain,,,,,,,0.0472162068573216,0.0167090743474813
MODEL_B,visual-blocks-10,EEG2,sub-08,whole_brain,,,,,,,0.0334324505314006,0.0148513314625951
MODEL_B,visual-blocks-10,EEG2,sub-09,whole_brain,,,,,,,0.0401985861369106,0.0059217143508789
MODEL_B,visual-blocks-10,EEG2,sub-10,whole_brain,,,,,,,0.0129796644334136,0.0196649079620494
MODEL_B,visual-blocks-14,EEG2,sub-01,occipital,,,,,,,0.0219148745540923,0.0150137239852831
MODEL_B,visual-blocks-14,EEG2,sub-02,occipital,,,,,,,-0.0265932299767067,0.0075720176683791
MODEL_B,visual-blocks-14,EEG2,sub-03,occipital,,,,,,,0.0086670118873544,0.0169996988674525
MODEL_B,visual-blocks-14,EEG2,sub-04,occipital,,,,,,,0.0140911391705647,0.0148903761246948
MODEL_B,visual-blocks-14,EEG2,sub-05,occipital,,,,,,,0.0286387111484685,0.0229191537738164
MODEL_B,visual-blocks-14,EEG2,sub-06,occipital,,,,,,,0.005514344680872,0.0426817108772942
MODEL_B,visual-blocks-14,EEG2,sub-07,occipital,,,,,,,0.0407925958435104,0.0221022892745099
MODEL_B,visual-blocks-14,EEG2,sub-08,occipital,,,,,,,0.0083691603659247,0.0135075916003778
MODEL_B,visual-blocks-14,EEG2,sub-09,occipital,,,,,,,0.0655472773098073,0.021691562766295
MODEL_B,visual-blocks-14,EEG2,sub-10,occipital,,,,,,,-0.0163619223220978,0.0278839216698982
MODEL_B,visual-blocks-14,EEG2,sub-01,parietal,,,,,,,0.0196392844095761,-0.002316477056631
MODEL_B,visual-blocks-14,EEG2,sub-02,parietal,,,,,,,0.0073837841822604,0.0070396133895729
MODEL_B,visual-blocks-14,EEG2,sub-03,parietal,,,,,,,0.0349111255932107,0.013642938946734
MODEL_B,visual-blocks-14,EEG2,sub-04,parietal,,,,,,,0.0927321825857869,-0.0003773998915244
MODEL_B,visual-blocks-14,EEG2,sub-05,parietal,,,,,,,0.0453533322564098,0.0283369251680764
MODEL_B,visual-blocks-14,EEG2,sub-06,parietal,,,,,,,-0.0080601667305235,0.0313856815665188
MODEL_B,visual-blocks-14,EEG2,sub-07,parietal,,,,,,,0.0495714117709162,0.0177865920018955
MODEL_B,visual-blocks-14,EEG2,sub-08,parietal,,,,,,,0.03296754484222,0.0123187724999658
MODEL_B,visual-blocks-14,EEG2,sub-09,parietal,,,,,,,0.0751518088672601,0.0109223873074045
MODEL_B,visual-blocks-14,EEG2,sub-10,parietal,,,,,,,0.0018317065284569,0.0251005567652456
MODEL_B,visual-blocks-14,EEG2,sub-01,temporal,,,,,,,0.0481817780636747,0.0046062255727086
MODEL_B,visual-blocks-14,EEG2,sub-02,temporal,,,,,,,-0.0172947046533092,0.006975625649659
MODEL_B,visual-blocks-14,EEG2,sub-03,temporal,,,,,,,0.013241103944446,0.0122073130757409
MODEL_B,visual-blocks-14,EEG2,sub-04,temporal,,,,,,,-0.006871352257454,0.007220212376615
MODEL_B,visual-blocks-14,EEG2,sub-05,temporal,,,,,,,0.0586422347594364,0.0279327671602377
MODEL_B,visual-blocks-14,EEG2,sub-06,temporal,,,,,,,0.0085836298508291,0.0239797705896237
MODEL_B,visual-blocks-14,EEG2,sub-07,temporal,,,,,,,0.0764312237814639,0.0066387695112738
MODEL_B,visual-blocks-14,EEG2,sub-08,temporal,,,,,,,0.0130067295989599,0.0088842556832255
MODEL_B,visual-blocks-14,EEG2,sub-09,temporal,,,,,,,-0.0179936769128938,0.0141601143106385
MODEL_B,visual-blocks-14,EEG2,sub-10,temporal,,,,,,,0.0236020038727614,0.0146989774184382
MODEL_B,visual-blocks-14,EEG2,sub-01,frontal,,,,,,,0.0204203468089627,-0.0047010028694081
MODEL_B,visual-blocks-14,EEG2,sub-02,frontal,,,,,,,-0.0209276368565968,0.0063770918317889
MODEL_B,visual-blocks-14,EEG2,sub-03,frontal,,,,,,,0.039414045279596,0.0145109623776333
MODEL_B,visual-blocks-14,EEG2,sub-04,frontal,,,,,,,-0.0505820114596088,-9.126525893038446e-05
MODEL_B,visual-blocks-14,EEG2,sub-05,frontal,,,,,,,0.0400553276588621,0.0182181748350097
MODEL_B,visual-blocks-14,EEG2,sub-06,frontal,,,,,,,0.0075264684232476,0.0116894524053821
MODEL_B,visual-blocks-14,EEG2,sub-07,frontal,,,,,,,0.0387473672967083,0.006375146078875
MODEL_B,visual-blocks-14,EEG2,sub-08,frontal,,,,,,,0.0466689557629708,0.0071858161618868
MODEL_B,visual-blocks-14,EEG2,sub-09,frontal,,,,,,,0.0025290323380656,-0.004282929935325
MODEL_B,visual-blocks-14,EEG2,sub-10,frontal,,,,,,,0.0306395440506142,0.0056615673400217
MODEL_B,visual-blocks-14,EEG2,sub-01,central,,,,,,,0.0758750067615307,0.0101272414979896
MODEL_B,visual-blocks-14,EEG2,sub-02,central,,,,,,,-0.0036203959277773,-0.0012058631782574
MODEL_B,visual-blocks-14,EEG2,sub-03,central,,,,,,,0.0488561915859743,0.0086585973093298
MODEL_B,visual-blocks-14,EEG2,sub-04,central,,,,,,,0.0227691750813747,0.0050417011793695
MODEL_B,visual-blocks-14,EEG2,sub-05,central,,,,,,,0.0748358374942353,0.0339717258703716
MODEL_B,visual-blocks-14,EEG2,sub-06,central,,,,,,,-0.0168983046304318,0.0190828887654147
MODEL_B,visual-blocks-14,EEG2,sub-07,central,,,,,,,0.0372420009490542,0.0097526668852698
MODEL_B,visual-blocks-14,EEG2,sub-08,central,,,,,,,0.0604580394235406,0.0111495586961772
MODEL_B,visual-blocks-14,EEG2,sub-09,central,,,,,,,0.0331584563442262,-0.0007154400880076
MODEL_B,visual-blocks-14,EEG2,sub-10,central,,,,,,,-0.0139245993266627,0.0074060205021083
MODEL_B,visual-blocks-14,EEG2,sub-01,occipital_parietal,,,,,,,0.0194199334383663,-0.0019579940548363
MODEL_B,visual-blocks-14,EEG2,sub-02,occipital_parietal,,,,,,,-0.0012340971442092,0.007301879993546
MODEL_B,visual-blocks-14,EEG2,sub-03,occipital_parietal,,,,,,,0.02515538275867,0.0149625044441522
MODEL_B,visual-blocks-14,EEG2,sub-04,occipital_parietal,,,,,,,0.0916644098759652,0.000425621677732
MODEL_B,visual-blocks-14,EEG2,sub-05,occipital_parietal,,,,,,,0.0411438746408443,0.027331775073702
MODEL_B,visual-blocks-14,EEG2,sub-06,occipital_parietal,,,,,,,-0.0038615533424356,0.0348195753552243
MODEL_B,visual-blocks-14,EEG2,sub-07,occipital_parietal,,,,,,,0.0499105763713165,0.0203105791272958
MODEL_B,visual-blocks-14,EEG2,sub-08,occipital_parietal,,,,,,,0.0279983594020159,0.0130417403135717
MODEL_B,visual-blocks-14,EEG2,sub-09,occipital_parietal,,,,,,,0.0752317588281185,0.0138386440555574
MODEL_B,visual-blocks-14,EEG2,sub-10,occipital_parietal,,,,,,,-0.0043012168229336,0.0264648475303893
MODEL_B,visual-blocks-14,EEG2,sub-01,whole_brain,,,,,,,0.042102035996227,-0.0005918795556862
MODEL_B,visual-blocks-14,EEG2,sub-02,whole_brain,,,,,,,-0.035014129479343,0.004276039391082
MODEL_B,visual-blocks-14,EEG2,sub-03,whole_brain,,,,,,,0.0189849362539319,0.0176957147591236
MODEL_B,visual-blocks-14,EEG2,sub-04,whole_brain,,,,,,,0.0684111065589533,0.0005303564137997
MODEL_B,visual-blocks-14,EEG2,sub-05,whole_brain,,,,,,,0.0564413557800851,0.0312073281788104
MODEL_B,visual-blocks-14,EEG2,sub-06,whole_brain,,,,,,,0.0017745015757447,0.0315567906742463
MODEL_B,visual-blocks-14,EEG2,sub-07,whole_brain,,,,,,,0.0418982064208284,0.0184461717770649
MODEL_B,visual-blocks-14,EEG2,sub-08,whole_brain,,,,,,,0.0437062993031056,0.0129550017406397
MODEL_B,visual-blocks-14,EEG2,sub-09,whole_brain,,,,,,,0.0528496105282995,0.0090800821867234
MODEL_B,visual-blocks-14,EEG2,sub-10,whole_brain,,,,,,,-0.015191169471547,0.0196416948273312
MODEL_B,visual-blocks-18,EEG2,sub-01,occipital,,,,,,,0.0158592302762262,0.0187259411245582
MODEL_B,visual-blocks-18,EEG2,sub-02,occipital,,,,,,,-0.0143709315743614,0.0116136991739487
MODEL_B,visual-blocks-18,EEG2,sub-03,occipital,,,,,,,0.0126969110643326,0.021883195204993
MODEL_B,visual-blocks-18,EEG2,sub-04,occipital,,,,,,,0.0240668747006326,0.0209503359068583
MODEL_B,visual-blocks-18,EEG2,sub-05,occipital,,,,,,,0.0524695019701095,0.0300322833369026
MODEL_B,visual-blocks-18,EEG2,sub-06,occipital,,,,,,,0.0202900269885286,0.0502433096774134
MODEL_B,visual-blocks-18,EEG2,sub-07,occipital,,,,,,,0.0430731930840734,0.0322625561720619
MODEL_B,visual-blocks-18,EEG2,sub-08,occipital,,,,,,,0.0311245591102121,0.0212849303126414
MODEL_B,visual-blocks-18,EEG2,sub-09,occipital,,,,,,,0.0784382225535039,0.0267731982564992
MODEL_B,visual-blocks-18,EEG2,sub-10,occipital,,,,,,,-0.0211247843211389,0.0361975257202967
MODEL_B,visual-blocks-18,EEG2,sub-01,parietal,,,,,,,0.0170261568886858,-0.0019107469104876
MODEL_B,visual-blocks-18,EEG2,sub-02,parietal,,,,,,,0.0114945242645566,0.0113341908033093
MODEL_B,visual-blocks-18,EEG2,sub-03,parietal,,,,,,,0.0303165927853073,0.0187486727150633
MODEL_B,visual-blocks-18,EEG2,sub-04,parietal,,,,,,,0.0874874730823127,0.0002263954297638
MODEL_B,visual-blocks-18,EEG2,sub-05,parietal,,,,,,,0.072183349867751,0.0362040514061034
MODEL_B,visual-blocks-18,EEG2,sub-06,parietal,,,,,,,0.0012621095250647,0.0398899310866889
MODEL_B,visual-blocks-18,EEG2,sub-07,parietal,,,,,,,0.0406471562769376,0.0295202003608147
MODEL_B,visual-blocks-18,EEG2,sub-08,parietal,,,,,,,0.0530989714909576,0.0209926282822478
MODEL_B,visual-blocks-18,EEG2,sub-09,parietal,,,,,,,0.0702416369818853,0.0151876585874355
MODEL_B,visual-blocks-18,EEG2,sub-10,parietal,,,,,,,-0.0035365683489767,0.0359532341057462
MODEL_B,visual-blocks-18,EEG2,sub-01,temporal,,,,,,,0.0376272497109397,0.0097289165113436
MODEL_B,visual-blocks-18,EEG2,sub-02,temporal,,,,,,,-0.0111773897139582,0.0129782543008729
MODEL_B,visual-blocks-18,EEG2,sub-03,temporal,,,,,,,0.0152827882911092,0.0169081651513737
MODEL_B,visual-blocks-18,EEG2,sub-04,temporal,,,,,,,0.0079288936099635,0.0153244030565553
MODEL_B,visual-blocks-18,EEG2,sub-05,temporal,,,,,,,0.0923013754326032,0.0368305150945212
MODEL_B,visual-blocks-18,EEG2,sub-06,temporal,,,,,,,0.0273532710019035,0.0361599678552588
MODEL_B,visual-blocks-18,EEG2,sub-07,temporal,,,,,,,0.0797393198256645,0.0174554284370665
MODEL_B,visual-blocks-18,EEG2,sub-08,temporal,,,,,,,0.0327835785310727,0.018818499600293
MODEL_B,visual-blocks-18,EEG2,sub-09,temporal,,,,,,,-0.0177536505432261,0.0171031125404409
MODEL_B,visual-blocks-18,EEG2,sub-10,temporal,,,,,,,0.0247981757997689,0.0252258190086282
MODEL_B,visual-blocks-18,EEG2,sub-01,frontal,,,,,,,0.0328503935609111,-0.0027238201643711
MODEL_B,visual-blocks-18,EEG2,sub-02,frontal,,,,,,,-0.0224957779919605,0.0075280927405051
MODEL_B,visual-blocks-18,EEG2,sub-03,frontal,,,,,,,0.0156119813220642,0.017170011061815
MODEL_B,visual-blocks-18,EEG2,sub-04,frontal,,,,,,,-0.0429975967136066,0.0039897485139374
MODEL_B,visual-blocks-18,EEG2,sub-05,frontal,,,,,,,0.0542590729323691,0.0232883310224731
MODEL_B,visual-blocks-18,EEG2,sub-06,frontal,,,,,,,0.0244751079392638,0.020070143912653
MODEL_B,visual-blocks-18,EEG2,sub-07,frontal,,,,,,,0.0299988262482301,0.0124156542086871
MODEL_B,visual-blocks-18,EEG2,sub-08,frontal,,,,,,,0.0452610069677056,0.0136330743494328
MODEL_B,visual-blocks-18,EEG2,sub-09,frontal,,,,,,,0.010793943481555,-0.0025588851799265
MODEL_B,visual-blocks-18,EEG2,sub-10,frontal,,,,,,,0.0080629125375433,0.0084535622648996
MODEL_B,visual-blocks-18,EEG2,sub-01,central,,,,,,,0.0706346936629601,0.0090183229335421
MODEL_B,visual-blocks-18,EEG2,sub-02,central,,,,,,,0.0005972279929336,0.0013233548489288
MODEL_B,visual-blocks-18,EEG2,sub-03,central,,,,,,,0.0319202993299384,0.0085995272748192
MODEL_B,visual-blocks-18,EEG2,sub-04,central,,,,,,,0.0249817618921019,0.0105693522022053
MODEL_B,visual-blocks-18,EEG2,sub-05,central,,,,,,,0.0984503410483342,0.041182536234704
MODEL_B,visual-blocks-18,EEG2,sub-06,central,,,,,,,-0.0025296392208688,0.0261126037498871
MODEL_B,visual-blocks-18,EEG2,sub-07,central,,,,,,,0.0283245486349018,0.0177321411850767
MODEL_B,visual-blocks-18,EEG2,sub-08,central,,,,,,,0.0640878809115079,0.0175712901134917
MODEL_B,visual-blocks-18,EEG2,sub-09,central,,,,,,,0.0192619493370126,0.0019007330650705
MODEL_B,visual-blocks-18,EEG2,sub-10,central,,,,,,,-0.0106475258583625,0.0131330923505434
MODEL_B,visual-blocks-18,EEG2,sub-01,occipital_parietal,,,,,,,0.0162337967617756,-0.0014653830014218
MODEL_B,visual-blocks-18,EEG2,sub-02,occipital_parietal,,,,,,,0.0045926159581769,0.0116208415207917
MODEL_B,visual-blocks-18,EEG2,sub-03,occipital_parietal,,,,,,,0.0244533106458812,0.0201406507125363
MODEL_B,visual-blocks-18,EEG2,sub-04,occipital_parietal,,,,,,,0.0871204835289421,0.0013480194710952
MODEL_B,visual-blocks-18,EEG2,sub-05,occipital_parietal,,,,,,,0.0675945636545054,0.035144291430602
MODEL_B,visual-blocks-18,EEG2,sub-06,occipital_parietal,,,,,,,0.0069747916678412,0.0432330673761796
MODEL_B,visual-blocks-18,EEG2,sub-07,occipital_parietal,,,,,,,0.0446068957986159,0.0321059574259932
MODEL_B,visual-blocks-18,EEG2,sub-08,occipital_parietal,,,,,,,0.0491155487329579,0.0217526055854926
MODEL_B,visual-blocks-18,EEG2,sub-09,occipital_parietal,,,,,,,0.0742292018372158,0.0184041916360313
MODEL_B,visual-blocks-18,EEG2,sub-10,occipital_parietal,,,,,,,-0.0096330320210046,0.0368863328988814
MODEL_B,visual-blocks-18,EEG2,sub-01,whole_brain,,,,,,,0.0392251539549951,-2.319563601049291e-05
MODEL_B,visual-blocks-18,EEG2,sub-02,whole_brain,,,,,,,-0.0373351525576887,0.0072529276188146
MODEL_B,visual-blocks-18,EEG2,sub-03,whole_brain,,,,,,,0.0112106436770976,0.0218187330852643
MODEL_B,visual-blocks-18,EEG2,sub-04,whole_brain,,,,,,,0.0694441811956095,0.0023359553908158
MODEL_B,visual-blocks-18,EEG2,sub-05,whole_brain,,,,,,,0.0790274005182404,0.0398597619216217
MODEL_B,visual-blocks-18,EEG2,sub-06,whole_brain,,,,,,,0.01374814641496,0.0416244819018019
MODEL_B,visual-blocks-18,EEG2,sub-07,whole_brain,,,,,,,0.0377143859818925,0.0306899381510095
MODEL_B,visual-blocks-18,EEG2,sub-08,whole_brain,,,,,,,0.0569955935306709,0.0225827687520181
MODEL_B,visual-blocks-18,EEG2,sub-09,whole_brain,,,,,,,0.0589188833336762,0.0134377854937569
MODEL_B,visual-blocks-18,EEG2,sub-10,whole_brain,,,,,,,-0.0360828952294171,0.0294847334981569
MODEL_B,visual-blocks-22,EEG2,sub-01,occipital,,,,,,,0.0655280592873724,0.0340277354198864
MODEL_B,visual-blocks-22,EEG2,sub-02,occipital,,,,,,,0.037782413100815,0.0230281342747816
MODEL_B,visual-blocks-22,EEG2,sub-03,occipital,,,,,,,0.0340838256541499,0.0372647842942234
MODEL_B,visual-blocks-22,EEG2,sub-04,occipital,,,,,,,0.0878235841204062,0.0362660569691259
MODEL_B,visual-blocks-22,EEG2,sub-05,occipital,,,,,,,0.0678288206830208,0.0514079092821544
MODEL_B,visual-blocks-22,EEG2,sub-06,occipital,,,,,,,0.0685862329988958,0.0714054264632288
MODEL_B,visual-blocks-22,EEG2,sub-07,occipital,,,,,,,0.086645553213943,0.0574489854725612
MODEL_B,visual-blocks-22,EEG2,sub-08,occipital,,,,,,,0.0653672497662688,0.0419685853504291
MODEL_B,visual-blocks-22,EEG2,sub-09,occipital,,,,,,,0.0814396845707603,0.0400245988749974
MODEL_B,visual-blocks-22,EEG2,sub-10,occipital,,,,,,,0.0339973384089898,0.0603445359955954
MODEL_B,visual-blocks-22,EEG2,sub-01,parietal,,,,,,,0.0294533098565376,0.0018250661876532
MODEL_B,visual-blocks-22,EEG2,sub-02,parietal,,,,,,,0.0421119188394216,0.0223280436647171
MODEL_B,visual-blocks-22,EEG2,sub-03,parietal,,,,,,,0.0396135968512432,0.0347088518397977
MODEL_B,visual-blocks-22,EEG2,sub-04,parietal,,,,,,,0.0443639883900758,0.0023246899858576
MODEL_B,visual-blocks-22,EEG2,sub-05,parietal,,,,,,,0.0592436852694762,0.0587618369041151
MODEL_B,visual-blocks-22,EEG2,sub-06,parietal,,,,,,,0.0529569299518783,0.0645946878499435
MODEL_B,visual-blocks-22,EEG2,sub-07,parietal,,,,,,,0.0947478892466782,0.0565512564275146
MODEL_B,visual-blocks-22,EEG2,sub-08,parietal,,,,,,,0.0746451377517671,0.0445369422336251
MODEL_B,visual-blocks-22,EEG2,sub-09,parietal,,,,,,,0.0796417469520871,0.0254336674365963
MODEL_B,visual-blocks-22,EEG2,sub-10,parietal,,,,,,,0.0526159155428485,0.0668681876032017
MODEL_B,visual-blocks-22,EEG2,sub-01,temporal,,,,,,,0.0901670816944657,0.0281361925052599
MODEL_B,visual-blocks-22,EEG2,sub-02,temporal,,,,,,,0.025319650992502,0.0269641169416741
MODEL_B,visual-blocks-22,EEG2,sub-03,temporal,,,,,,,0.0367159913223155,0.0335648112996677
MODEL_B,visual-blocks-22,EEG2,sub-04,temporal,,,,,,,0.0634574500672859,0.0349366257659585
MODEL_B,visual-blocks-22,EEG2,sub-05,temporal,,,,,,,0.0461887992665477,0.0576526678499333
MODEL_B,visual-blocks-22,EEG2,sub-06,temporal,,,,,,,0.0866373716952332,0.0676133014834588
MODEL_B,visual-blocks-22,EEG2,sub-07,temporal,,,,,,,0.1014961370352397,0.0450620752688749
MODEL_B,visual-blocks-22,EEG2,sub-08,temporal,,,,,,,0.0570817542727306,0.0491896084218045
MODEL_B,visual-blocks-22,EEG2,sub-09,temporal,,,,,,,0.0209172133174461,0.0253270256867829
MODEL_B,visual-blocks-22,EEG2,sub-10,temporal,,,,,,,0.063899909070314,0.0560802663163709
MODEL_B,visual-blocks-22,EEG2,sub-01,frontal,,,,,,,0.0472203789127813,0.0061430115990197
MODEL_B,visual-blocks-22,EEG2,sub-02,frontal,,,,,,,-0.0118371115073306,0.0089344802419932
MODEL_B,visual-blocks-22,EEG2,sub-03,frontal,,,,,,,0.003056084179999,0.0276189997985322
MODEL_B,visual-blocks-22,EEG2,sub-04,frontal,,,,,,,-0.0096938536678376,0.0130234807080324
MODEL_B,visual-blocks-22,EEG2,sub-05,frontal,,,,,,,0.0448180721338415,0.0327618209256477
MODEL_B,visual-blocks-22,EEG2,sub-06,frontal,,,,,,,0.0545578663913366,0.0395023509915438
MODEL_B,visual-blocks-22,EEG2,sub-07,frontal,,,,,,,0.0630479900878924,0.0277184755801739
MODEL_B,visual-blocks-22,EEG2,sub-08,frontal,,,,,,,0.0844279677841895,0.0329901684899954
MODEL_B,visual-blocks-22,EEG2,sub-09,frontal,,,,,,,0.0113373474627516,0.0006755306806939
MODEL_B,visual-blocks-22,EEG2,sub-10,frontal,,,,,,,0.0130948071709506,0.016958308891036
MODEL_B,visual-blocks-22,EEG2,sub-01,central,,,,,,,0.0496681884319195,0.0097412970061131
MODEL_B,visual-blocks-22,EEG2,sub-02,central,,,,,,,0.0327204618546302,0.0062158778626719
MODEL_B,visual-blocks-22,EEG2,sub-03,central,,,,,,,0.0279447364161151,0.0078529309030145
MODEL_B,visual-blocks-22,EEG2,sub-04,central,,,,,,,0.0453493445239951,0.0210002805964939
MODEL_B,visual-blocks-22,EEG2,sub-05,central,,,,,,,0.0648552682899637,0.0580273571445246
MODEL_B,visual-blocks-22,EEG2,sub-06,central,,,,,,,0.0434726702669563,0.0441192924553305
MODEL_B,visual-blocks-22,EEG2,sub-07,central,,,,,,,0.0586672160595251,0.0354851760891123
MODEL_B,visual-blocks-22,EEG2,sub-08,central,,,,,,,0.0877214673703936,0.0367170673712879
MODEL_B,visual-blocks-22,EEG2,sub-09,central,,,,,,,0.025349721647867,0.0062719515842434
MODEL_B,visual-blocks-22,EEG2,sub-10,central,,,,,,,0.0197896655599167,0.0298620328818594
MODEL_B,visual-blocks-22,EEG2,sub-01,occipital_parietal,,,,,,,0.0291208018323865,0.0026248515263824
MODEL_B,visual-blocks-22,EEG2,sub-02,occipital_parietal,,,,,,,0.0421415185991085,0.0229278250947336
MODEL_B,visual-blocks-22,EEG2,sub-03,occipital_parietal,,,,,,,0.0378280339102113,0.0363602820457291
MODEL_B,visual-blocks-22,EEG2,sub-04,occipital_parietal,,,,,,,0.0489259087277027,0.0042453389422651
MODEL_B,visual-blocks-22,EEG2,sub-05,occipital_parietal,,,,,,,0.0646715217189661,0.0578386632403391
MODEL_B,visual-blocks-22,EEG2,sub-06,occipital_parietal,,,,,,,0.0592747742682463,0.0674690241952278
MODEL_B,visual-blocks-22,EEG2,sub-07,occipital_parietal,,,,,,,0.098372935101205,0.0599248985110117
MODEL_B,visual-blocks-22,EEG2,sub-08,occipital_parietal,,,,,,,0.0748783858564659,0.0452810669819575
MODEL_B,visual-blocks-22,EEG2,sub-09,occipital_parietal,,,,,,,0.0842236273689411,0.0296299151382236
MODEL_B,visual-blocks-22,EEG2,sub-10,occipital_parietal,,,,,,,0.0496773125855761,0.0666998211533278
MODEL_B,visual-blocks-22,EEG2,sub-01,whole_brain,,,,,,,0.0431514253511329,0.0049547444390843
MODEL_B,visual-blocks-22,EEG2,sub-02,whole_brain,,,,,,,-0.0057549525555764,0.0141462297920672
MODEL_B,visual-blocks-22,EEG2,sub-03,whole_brain,,,,,,,0.020862898571945,0.0353283984081967
MODEL_B,visual-blocks-22,EEG2,sub-04,whole_brain,,,,,,,0.0241498801500473,0.0072414248302419
MODEL_B,visual-blocks-22,EEG2,sub-05,whole_brain,,,,,,,0.0920585804226259,0.0626155247005075
MODEL_B,visual-blocks-22,EEG2,sub-06,whole_brain,,,,,,,0.078393168542648,0.0688612286894341
